"state","puma12","cd118","stab","PUMA12name","pop20","afact"
"State code","PUMA (2012)","Congressional district code (118th Congress)","State abbr.","PUMA12 name","Total population (2020 Census)","puma12-to-cd118 allocation factor"
"17","03420","09","IL","Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",50617,0.2633 
"17","03421","05","IL","Cook County (North)--Niles & Evanston Townships",190,0.001 
"17","03421","09","IL","Cook County (North)--Niles & Evanston Townships",191330,0.999 
"17","03422","03","IL","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--OHare",40201,0.3045 
"17","03422","04","IL","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--OHare",38824,0.2941 
"17","03422","05","IL","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--OHare",37011,0.2803 
"17","03422","07","IL","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--OHare",2182,0.0165 
"17","03422","08","IL","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--OHare",13804,0.1046 
"17","03501","05","IL","Chicago City (North)--Edgewater, Uptown & Rogers Park",5142,0.0304 
"17","03501","09","IL","Chicago City (North)--Edgewater, Uptown & Rogers Park",163985,0.9696 
"17","03502","05","IL","Chicago City (North)--Lake View & Lincoln Park",163951,0.9447 
"17","03502","07","IL","Chicago City (North)--Lake View & Lincoln Park",3068,0.0177 
"17","03502","09","IL","Chicago City (North)--Lake View & Lincoln Park",6523,0.0376 
"17","03503","03","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",301,0.002 
"17","03503","05","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",76739,0.5024 
"17","03503","09","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",75690,0.4956 
"17","03504","03","IL","Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",81945,0.596 
"17","03504","05","IL","Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",54130,0.3937 
"17","03504","09","IL","Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",1412,0.0103 
"17","03520","03","IL","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",89987,0.6797 
"17","03520","05","IL","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",42396,0.3203 
"17","03521","03","IL","Chicago City (West)--Austin, Belmont Cragin & Montclare",97981,0.5182 
"17","03521","07","IL","Chicago City (West)--Austin, Belmont Cragin & Montclare",91093,0.4818 
"17","03522","03","IL","Chicago City (Northwest)--Logan Square, Avondale & Hermosa",118411,0.8916 
"17","03522","05","IL","Chicago City (Northwest)--Logan Square, Avondale & Hermosa",14394,0.1084 
"17","03523","03","IL","Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",41127,0.2079 
"17","03523","04","IL","Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",69909,0.3534 
"17","03523","07","IL","Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",86755,0.4386 
"17","03524","03","IL","Chicago City (West)--West Town, Near West Side & Lower West Side",20683,0.1097 
"17","03524","04","IL","Chicago City (West)--West Town, Near West Side & Lower West Side",32712,0.1735 
"17","03524","05","IL","Chicago City (West)--West Town, Near West Side & Lower West Side",16177,0.0858 
"17","03524","07","IL","Chicago City (West)--West Town, Near West Side & Lower West Side",119012,0.6311 
"17","03525","01","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",4399,0.0249 
"17","03525","05","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",41588,0.2355 
"17","03525","07","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",130587,0.7396 
"17","03526","01","IL","Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",41,0.0002 
"17","03526","04","IL","Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",113924,0.6885 
"17","03526","07","IL","Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",51501,0.3112 
"17","03527","04","IL","Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn",119159,0.7813 
"17","03527","06","IL","Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn",31096,0.2039 
"17","03527","07","IL","Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn",2256,0.0148 
"17","03528","01","IL","Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",45818,0.3243 
"17","03528","04","IL","Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",20898,0.1479 
"17","03528","07","IL","Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",74546,0.5277 
"17","03529","01","IL","Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",110467,0.5694 
"17","03529","02","IL","Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",51634,0.2662 
"17","03529","07","IL","Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",31899,0.1644 
"17","03530","01","IL","Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly",75493,0.5992 
"17","03530","04","IL","Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly",14370,0.1141 
"17","03530","06","IL","Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly",36132,0.2868 
"17","03531","01","IL","Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",112985,0.8869 
"17","03531","02","IL","Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",14404,0.1131 
"17","03532","01","IL","Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",55781,0.4418 
"17","03532","02","IL","Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",70465,0.5582 
"17","03601","09","IL","McHenry County (North, West & Central)",667,0.0049 
"17","03601","10","IL","McHenry County (North, West & Central)",18603,0.1362 
"17","03601","11","IL","McHenry County (North, West & Central)",102818,0.7527 
"17","03601","16","IL","McHenry County (North, West & Central)",14508,0.1062 
"17","03602","08","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",194,0.0011 
"17","03602","09","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",86662,0.5093 
"17","03602","10","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",24416,0.1435 
"17","03602","11","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",58900,0.3461 
"17","03700","14","IL","Kendall & Grundy Counties",131116,0.7141 
"17","03700","16","IL","Kendall & Grundy Counties",52502,0.2859 
"18","00101","01","IN","Lake County (Northwest)--Hammond & East Chicago Cities",109021,1 
"18","00102","01","IN","Lake County (Northeast)--Gary City & Griffith Town",119023,1 
"18","00103","01","IN","Lake County (Central)",121788,1 
"18","00104","01","IN","Lake County (South)",148868,1 
"18","00200","01","IN","Porter County",173215,1 
"18","00300","01","IN","LaPorte County",82032,0.7297 
"18","00300","02","IN","LaPorte County",30385,0.2703 
"18","00401","02","IN","St. Joseph County (North)--South Bend City",117508,1 
"18","00402","02","IN","St. Joseph County (Outside South Bend City)--Mishawaka City",155404,1 
"18","00500","02","IN","Elkhart County--Elkhart & Goshen Cities",207047,1 
"18","00600","03","IN","Noble, DeKalb, LaGrange & Steuben Counties",165603,1 
"18","00700","02","IN","Jasper, Starke, Fulton, Newton & Pulaski Counties",56365,0.5466 
"18","00700","04","IN","Jasper, Starke, Fulton, Newton & Pulaski Counties",46748,0.4534 
"18","00800","02","IN","Kosciusko & Marshall Counties",108061,0.8554 
"18","00800","03","IN","Kosciusko & Marshall Counties",18274,0.1446 
"18","00900","03","IN","Huntington, Whitley, Adams & Wells Counties",134842,1 
"18","01001","03","IN","Allen County (Central)--Fort Wayne City (South)",134510,1 
"18","01002","03","IN","Allen County (Central)--Fort Wayne City (North)",126306,1 
"18","01003","03","IN","Allen County (Outside Fort Wayne City)",124594,1 
"18","01100","04","IN","Montgomery, Clinton, White, Carroll & Benton Counties",124839,1 
"18","01200","04","IN","Tippecanoe County--Lafayette & West Lafayette Cities",186251,1 
"18","01300","02","IN","Howard, Cass & Tipton Counties--Kokomo City",12239,0.0894 
"18","01300","04","IN","Howard, Cass & Tipton Counties--Kokomo City",26874,0.1963 
"18","01300","05","IN","Howard, Cass & Tipton Counties--Kokomo City",97774,0.7143 
"18","01400","02","IN","Grant, Miami & Wabash Counties",66938,0.501 
"18","01400","05","IN","Grant, Miami & Wabash Counties",66674,0.499 
"18","01500","03","IN","Henry, Randolph, Jay & Blackford Counties",49818,0.47 
"18","01500","06","IN","Henry, Randolph, Jay & Blackford Counties",56188,0.53 
"18","01600","04","IN","Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",15132,0.1458 
"18","01600","08","IN","Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",88668,0.8542 
"18","01700","08","IN","Vigo County--Terre Haute City",106153,1 
"18","01801","04","IN","Boone & Hamilton (Northwest) Counties",70812,0.4963 
"18","01801","05","IN","Boone & Hamilton (Northwest) Counties",71867,0.5037 
"18","01802","05","IN","Hamilton County (Central)--Carmel City & Fishers Town (West)",133816,1 
"18","01803","05","IN","Hamilton County (East)--Noblesville City & Fishers Town (East)",141784,1 
"18","01900","05","IN","Madison County--Anderson City",130129,1 
"18","02000","05","IN","Delaware County--Muncie City",111903,1 
"18","02100","04","IN","Morgan, Putnam & Brown Counties",108503,0.8752 
"18","02100","09","IN","Morgan, Putnam & Brown Counties",15475,0.1248 
"18","02200","04","IN","Hendricks County",174788,1 
"18","02301","07","IN","Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest)",109733,1 
"18","02302","07","IN","Marion County--Washington Township (South & East)--Indianapolis City (North)",112761,1 
"18","02303","07","IN","Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities",121686,1 
"18","02304","06","IN","Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West)",5182,0.0338 
"18","02304","07","IN","Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West)",148279,0.9662 
"18","02305","06","IN","Marion County--Center Township--Indianapolis City (Central)",18,0.0001 
"18","02305","07","IN","Marion County--Center Township--Indianapolis City (Central)",153658,0.9999 
"18","02306","06","IN","Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast)",65489,0.3817 
"18","02306","07","IN","Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast)",106096,0.6183 
"18","02307","06","IN","Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South)",152565,0.9887 
"18","02307","07","IN","Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South)",1736,0.0113 
"18","02400","06","IN","Johnson County--Greenwood City",161765,1 
"18","02500","06","IN","Hancock & Shelby Counties",124895,1 
"18","02600","06","IN","Wayne, Fayette, Rush & Union Counties",113790,1 
"18","02700","08","IN","Greene, Daviess, Owen, Orange & Martin Counties",115184,0.719 
"18","02700","09","IN","Greene, Daviess, Owen, Orange & Martin Counties",45011,0.281 
"18","02800","09","IN","Monroe County--Bloomington City",139718,1 
"18","02900","06","IN","Bartholomew & Jackson Counties--Columbus City",74057,0.5757 
"18","02900","09","IN","Bartholomew & Jackson Counties--Columbus City",54579,0.4243 
"18","03000","09","IN","Jefferson, Jennings, Decatur & Scott Counties",111616,1 
"18","03100","09","IN","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",118136,1 
"18","03200","08","IN","Warrick, Gibson & Posey Counties",122372,1 
"18","03300","08","IN","Vanderburgh County--Evansville City",179901,1 
"18","03400","08","IN","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",141669,1 
"18","03500","09","IN","Floyd, Harrison & Washington Counties",147062,1 
"18","03600","09","IN","Clark County--Jeffersonville City",122351,1 
"19","00100","04","IA","Sioux, Clay, Dickinson, OBrien, Lyon, Emmet, Palo Alto & Osceola Counties",120651,1 
"19","00200","02","IA","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",76762,0.6789 
"19","00200","04","IA","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",36302,0.3211 
"19","00400","02","IA","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",117152,1 
"19","00500","02","IA","Black Hawk County--Waterloo & Cedar Falls Cities",131144,1 
"19","00600","02","IA","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",43541,0.3398 
"19","00600","04","IA","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",84597,0.6602 
"19","00700","01","IA","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",19485,0.1242 
"19","00700","02","IA","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",137414,0.8758 
"19","00800","01","IA","Clinton, Muscatine, Jones & Cedar Counties",128719,1 
"19","00900","01","IA","Scott County--Davenport City",174669,1 
"19","01000","01","IA","Linn County--Cedar Rapids City",132,0.0006 
"19","01000","02","IA","Linn County--Cedar Rapids City",230181,0.9994 
"19","01100","01","IA","Johnson County--Iowa City",152849,1 
"19","01200","01","IA","Marshall, Benton, Poweshiek, Tama & Iowa Counties",16662,0.141 
"19","01200","02","IA","Marshall, Benton, Poweshiek, Tama & Iowa Counties",61395,0.5196 
"19","01200","04","IA","Marshall, Benton, Poweshiek, Tama & Iowa Counties",40105,0.3394 
"19","01300","03","IA","Story & Boone Counties--Ames City",12,0.0001 
"19","01300","04","IA","Story & Boone Counties--Ames City",125079,0.9999 
"19","01400","01","IA","Warren, Jasper, Marion, Dallas (West) & Madison Counties",123630,0.7547 
"19","01400","03","IA","Warren, Jasper, Marion, Dallas (West) & Madison Counties",40184,0.2453 
"19","01500","03","IA","Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities",212148,0.9992 
"19","01500","04","IA","Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities",173,0.0008 
"19","01600","03","IA","Polk County (East)--Ankeny & Altoona Cities",158345,1 
"19","01700","03","IA","Des Moines City",197938,1 
"19","01800","03","IA","South Central Iowa",96938,0.9446 
"19","01800","04","IA","South Central Iowa",5681,0.0554 
"19","01900","03","IA","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",8771,0.0724 
"19","01900","04","IA","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",112334,0.9276 
"19","02000","04","IA","Woodbury & Plymouth Counties--Sioux City",131639,1 
"19","02100","03","IA","Southwest Iowa--Council Bluffs City",38668,0.2151 
"19","02100","04","IA","Southwest Iowa--Council Bluffs City",141084,0.7849 
"19","02200","01","IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",77654,0.6355 
"19","02200","03","IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",44547,0.3645 
